names,scores,logfoldchanges,pvals,pvals_adj
CCDC50,4.588612,0.58062446,4.462028574551129e-06,2.9403720178774427e-05
TFRC,4.586766,0.34493434,4.501652431952514e-06,2.9639966347851635e-05
PTRHD1,4.5768423,0.40626186,4.720472539036979e-06,3.10027690586417e-05
BBC3,4.566342,0.80554754,4.963095588844193e-06,3.2514692118741565e-05
RP4-792G4.2,4.5467253,0.9355358,5.448703241008438e-06,3.5400797318545314e-05
MRPL48,4.539456,0.32589108,5.63996189301009e-06,3.661314104925145e-05
LINC00493,4.5353017,0.37185732,5.7521205861288476e-06,3.731041057311486e-05
TMEM230,4.527917,0.3424315,5.95680535098486e-06,3.8510869162128455e-05
ERN1,4.5193777,2.1593287,6.202162888333856e-06,3.99983493332204e-05
CARS,4.4980307,0.7212191,6.858582661736812e-06,4.401484216335185e-05
SNX10,4.4912224,1.2418221,7.08154992439983e-06,4.537159433618325e-05
LONP1,4.4800296,0.5210609,7.463264962687323e-06,4.758437198206893e-05
OCIAD1,4.4742603,0.30910078,7.667632590770514e-06,4.875548941190868e-05
ESYT1,4.474145,0.8390588,7.671774018220132e-06,4.875548941190868e-05
DNAJB9,4.4518743,0.9386866,8.512392668863836e-06,5.366359904809424e-05
MRPL1,4.450259,0.6217712,8.576678955685618e-06,5.402551178581437e-05
MAD1L1,4.44899,0.6377475,8.627514844866676e-06,5.430218678399658e-05
C10orf54,4.447028,3.230506,8.706646209291888e-06,5.466882971541789e-05
ROGDI,4.434797,1.3728244,9.215921588415127e-06,5.7728121273525375e-05
MAGED2,4.4337583,1.2626122,9.260448853788375e-06,5.789959241602172e-05
CD53,4.433066,1.0583578,9.290247808125901e-06,5.796258660272356e-05
RPS27L,4.4287963,0.467041,9.47604231590492e-06,5.898123010414672e-05
CBS,4.4287963,0.3340375,9.47604231590492e-06,5.898123010414672e-05
TAX1BP1,4.400064,0.4245895,1.0821885167223778e-05,6.670676232121942e-05
XPOT,4.3960257,0.45943487,1.1025096332947023e-05,6.765791538695224e-05
ECI1,4.386102,0.4172341,1.1540003349273588e-05,7.043257677431549e-05
FAM177A1,4.3652163,0.519215,1.2699701248645047e-05,7.703177861629872e-05
DLD,4.3623314,0.37990582,1.2868364655457076e-05,7.799460213627727e-05
TUBB2B,4.35737,1.159856,1.3163476416071652e-05,7.94574619132507e-05
CREG1,4.3494077,0.3397671,1.365056272262281e-05,8.216488136873729e-05
PSMD6,4.3436384,0.33862796,1.4014215981757581e-05,8.420453373859367e-05
SFT2D1,4.3123674,0.3534361,1.6151563590735982e-05,9.529788394878951e-05
HSD17B11,4.311906,0.61374354,1.6185324960656276e-05,9.537563958436239e-05
RNF5,4.2951746,0.27338114,1.7455606074898864e-05,0.00010247667094045634
RPAIN,4.28202,0.33789214,1.852044157935639e-05,0.00010824261056982473
WRB,4.2789044,0.49094382,1.878155382339606e-05,0.00010949970035453652
ISG15,4.270942,0.4909219,1.9464865876416573e-05,0.00011292209856665598
CCND2,4.255942,0.51394063,2.081709664886688e-05,0.00011996940145036633
PIN4,4.2468257,0.35649627,2.1682036118907913e-05,0.00012486245873462
ATF6B,4.24521,0.47496432,2.1838842026517898e-05,0.00012558133537210695
C19orf60,4.227671,0.39437973,2.361226577840531e-05,0.0001348904346831809
EAPP,4.179669,0.44649386,2.9193412164561605e-05,0.00016344565399332246
NDFIP1,4.166168,0.63895684,3.097624591030724e-05,0.0001726887236518548
STRADB,4.1594753,1.0579542,3.189794224667884e-05,0.00017757500804228368
NDUFB5,4.1450515,0.2673898,3.3973723941333355e-05,0.0001875359111448865
PGD,4.13132,0.4364201,3.606858734931281e-05,0.00019812500253765884
TMEM261,4.1233582,0.46005803,3.7338837487523755e-05,0.00020453038247175668
CTSS,4.097511,1.092124,4.176167715500122e-05,0.00022685890321752047
SF3B14,4.094395,0.25305706,4.232717830772614e-05,0.00022961324972872157
SLC3A2,4.0939336,0.28507233,4.2411571590140485e-05,0.00022991228077332885
COMMD3,4.0930104,0.38368103,4.258083730011854e-05,0.00023067067378788352
GYPA,4.092549,0.26300195,4.26657102958651e-05,0.00023081208978927023
HLA-C,4.080779,0.6433839,4.488498645867121e-05,0.00024127678319443315
CEP57,4.072125,0.4220413,4.658618930246543e-05,0.0002497846532224341
SEC61G,4.0583935,0.27814373,4.9411472769217694e-05,0.0002627807167245802
IGBP1,4.049047,0.47543558,5.1426658060089024e-05,0.0002725751680580292
SNAPC5,4.0416617,0.51302564,5.3073733793027736e-05,0.0002803592326457517
AGA,4.0320845,1.3858978,5.5284316068929114e-05,0.0002908628953258126
CBX5,4.0286226,0.3866488,5.610457045336236e-05,0.00029458649793526827
PLD3,4.010968,0.389922,6.047030574551659e-05,0.0003156107984259354
HINT2,4.0105066,0.3765581,6.058864700404421e-05,0.000315808773866468
CLNS1A,4.002198,0.27816316,6.275665528119794e-05,0.0003251672343230935
RPL39L,3.9876592,0.7057562,6.672843802780394e-05,0.00034325597950779306
HOTAIRM1,3.9860437,0.9758626,6.718414560428304e-05,0.0003451481123097732
XXbac-BPG299F13.17,3.9796972,1.8156581,6.90030945337611e-05,0.00035379850363100095
VIMP,3.9780817,0.44115114,6.947348478178584e-05,0.00035597796670641083
OS9,3.9734662,0.47822943,7.083423009409899e-05,0.0003624774445531906
DAZAP2,3.9718506,0.50304943,7.131641902856001e-05,0.0003644095871953447
CEBPG,3.9616964,0.41187817,7.441915201353965e-05,0.00037909366995223995
SRP19,3.9548883,0.39347154,7.657041686992003e-05,0.00038929490259755463
DPY30,3.9526958,0.26945394,7.727562322654121e-05,0.0003921188762561248
N4BP2L2,3.9502728,0.45997432,7.80622048460734e-05,0.0003955991090747784
RAB27A,3.9491189,0.58303124,7.843942244669842e-05,0.0003969984944064537
MAX,3.9417338,0.5105774,8.089472771009744e-05,0.00040837280601723353
GPAA1,3.940926,0.49127436,8.116764102590318e-05,0.00040948736047428995
BLVRA,3.940003,0.6256097,8.148060756920611e-05,0.0004107364308432247
ACTR3,3.9389644,0.32519633,8.183405821637542e-05,0.0004117914973027732
SEPT9,3.936772,0.66632336,8.258499638044506e-05,0.00041530419114493985
SNRPB2,3.9282331,0.40310475,8.557223676430663e-05,0.0004297761635445196
GRINA,3.9239638,0.5939738,8.710386858964553e-05,0.00043690989002022075
AHCYL1,3.921425,0.5387782,8.802680944940368e-05,0.00044125755470648747
LYPLAL1,3.9191172,0.40058896,8.887385699687132e-05,0.0004449357212940881
CNIH4,3.9155402,0.39662954,9.020201341360462e-05,0.0004507231649897355
FLOT1,3.9117324,0.46387154,9.163644844979007e-05,0.0004575996837718379
IRF2BP2,3.9070013,0.6117544,9.344864590965007e-05,0.0004660565800763818
GYPE,3.904232,0.77466255,9.452509419111507e-05,0.0004711260246644726
TMED10,3.8816154,0.414811,0.00010376487450385372,0.0005129471927172882
CIZ1,3.8772306,0.34592566,0.00010565220831894934,0.0005216204251070692
RNF24,3.876769,0.65633494,0.00010585274860870517,0.0005219543881490139
SAT1,3.8675377,0.69182,0.00010993978232233105,0.0005399909930360792
RP11-332H18.4,3.8633838,1.6094146,0.00011182711514370142,0.0005479737925475824
TCTEX1D2,3.8469985,0.97476774,0.00011957377941112156,0.0005826625541404217
NSMCE1,3.838344,0.442889,0.00012386683751779582,0.0006024606865029636
DNAJC3-AS1,3.8381133,1.6521488,0.00012398328403030048,0.0006026538960755014
SSBP2,3.824728,0.9894097,0.0001309165395058941,0.0006320525001959424
C7orf13,3.798419,0.5739114,0.0001456219968349009,0.0006969508687214744
SMIM19,3.7944958,0.6387308,0.00014794382312081615,0.0007059133352238138
STK40,3.791611,0.5943224,0.00014967323744754783,0.0007129674227716727
SSR3,3.7878032,0.27403158,0.00015198521941061299,0.0007226657981055478
FGD5-AS1,3.7823799,0.49293387,0.00015533613835416228,0.0007372600403455859
NMI,3.7740717,0.46264407,0.00016060460209926813,0.0007604274559914112
GUSB,3.7631097,0.4008145,0.00016781363381237113,0.0007883828310981909
RAB32,3.750878,0.53003883,0.00017621629595152325,0.0008219590289187738
TSC22D4,3.750186,0.5483594,0.00017670355651892757,0.0008232541141495706
DSTN,3.7332234,0.34517878,0.00018904472602342682,0.0008765916900318877
ACTR2,3.7234154,0.3266249,0.00019654582466851719,0.0009092270039877518
AKR7A2,3.7088761,0.3558864,0.00020818125205304471,0.0009585367730812815
SDCBP,3.70853,0.40897438,0.0002084660152094596,0.0009592856177330434
TXNDC12,3.6972218,0.26177433,0.00021797198308536153,0.0009963526549327244
BRI3,3.6852212,0.74668705,0.00022850419349838908,0.0010399191424854265
SLC7A11,3.652912,0.6889455,0.0002592833124587881,0.0011684856106504765
ZFAND3,3.6525657,0.8658746,0.00025963321225373363,0.0011687214224946005
DNAJC19,3.6522195,0.25315845,0.00025998355474609615,0.0011696281915982733
TADA3,3.6417189,0.3558037,0.0002708236642025016,0.0012121480810886895
FAM118A,3.6404495,0.45287672,0.0002721623360067983,0.0012174459848140094
XIST,3.6277566,0.41115415,0.00028589446959123723,0.001274518194460368
PCGF5,3.6159868,0.5381183,0.00029920551710499585,0.0013248361538104522
TBC1D7,3.6141407,0.53380036,0.0003013454546544203,0.0013335597444002656
KMT2E,3.6111405,0.32253796,0.0003048534485810567,0.0013468075582700788
AGPAT2,3.6014478,0.4078997,0.0003164500775532875,0.0013902211181102198
BNIP3L,3.6005247,0.33554053,0.0003175757950230956,0.0013943867355541732
FAM19A2,3.5821776,0.8751279,0.0003407421058293578,0.0014844865453630647
PPM1N,3.5739849,0.57639956,0.00035158933534291156,0.0015266634765719017
GBAS,3.572831,0.3212337,0.0003531428084229931,0.0015308701766901824
COPB1,3.563138,0.71884453,0.0003664477460077635,0.0015806957962059209
ZDHHC12,3.5557532,0.4504392,0.0003768978533307956,0.00162309903394375
FOPNL,3.5458295,0.47268718,0.00039137924578745573,0.0016781026068015637
USP22,3.5431757,0.7413325,0.0003953393786546999,0.0016886301355805698
DNASE2,3.5425987,1.0076491,0.0003962052168354959,0.0016914086838276197
PMPCB,3.5372906,0.38332573,0.0004042544760662901,0.0017238973450058137
HSPB11,3.5255208,0.3603941,0.00042265087393997654,0.0017906810220056717
RHOBTB3,3.5219438,0.29064298,0.0004283950001117282,0.00181111018615588
PPP1R11,3.5174437,0.3926733,0.0004357250239586754,0.0018371551600619405
KDELR2,3.4990964,0.26662648,0.0004668376208832531,0.0019495000063997625
IRF1,3.4979427,1.6854839,0.0004688620656951263,0.001955682197885157
COPZ1,3.4973657,0.27356157,0.0004698773566111695,0.0019580300457192235
GNPAT,3.4937885,0.5758247,0.00047621808004004587,0.0019823492415021516
GFPT1,3.4840958,1.2914151,0.0004938028144737804,0.002045791723466005
OGT,3.4539788,0.9487123,0.0005523806682607769,0.0022693253918349386
ZCRB1,3.4492478,0.38283408,0.0005621504495914371,0.0023070489976701873
SRD5A3,3.4437091,0.5162599,0.000573792658080713,0.0023486927197623768
WSB1,3.4282467,0.47030413,0.0006074928782746984,0.002473746272082818
SMIM10,3.4273236,1.2957883,0.0006095619814719747,0.002480885681068581
GLUL,3.4112844,0.3062891,0.0006465760331861421,0.002620668080844761
SLU7,3.4094381,0.46380976,0.0006509682642511947,0.002635750368913987
TIMM17B,3.3696284,0.26840824,0.0007526957896634704,0.0030058085550617995
AC007246.3,3.3637435,1.4886962,0.0007689293742184196,0.003061297635319658
ATP6AP1,3.3450503,0.5282065,0.0008226762316614762,0.003245386977446818
FRG1B,3.3434348,0.69482094,0.0008274809969999213,0.003259710747961074
LINC00938,3.3429735,1.0960102,0.0008288585609958156,0.0032635007501865317
C8orf59,3.3398578,0.4482128,0.0008382129077949087,0.0032970267354677056
UBE2A,3.3388193,0.28447527,0.0008413527207822774,0.0033077205314037982
B3GAT3,3.3351269,0.39467463,0.0008526050627393926,0.0033469329174502394
KDM6B,3.3255494,1.3918623,0.0008824445446850974,0.003455434645314776
TMEM9,3.3249724,0.31230974,0.0008842726628462313,0.003460867845868035
ATRAID,3.3216262,0.25207204,0.0008949451656409254,0.003493933536833732
ANXA11,3.3074331,0.3634088,0.0009415518524638637,0.0036432954685239652
C12orf76,3.3014328,0.96653634,0.0009619236025578023,0.003712977836900018
MRPL33,3.2947402,0.32292747,0.0009851271071709424,0.0037895070650478713
DECR1,3.2847013,0.3095855,0.00102090561536992,0.003911811516454011
ABRACL,3.2776625,0.3290328,0.0010467048837577465,0.003990891887305807
ALDH1L2,3.2702775,2.172841,0.0010744204666418157,0.004083005692051989
RP11-475N22.4,3.2637002,1.0123953,0.0010996746025993531,0.004170904878521448
NINJ1,3.2610462,0.9365146,0.001110019431690386,0.00420202536671228
BTG2,3.2608154,0.5617652,0.0011109232214476957,0.0042034209559111985
RPN1,3.253892,0.25205472,0.001138355388870996,0.00429274199691871
WEE1,3.2403913,0.7943755,0.0011936574995185176,0.004484064877435656
RAB6A,3.232891,0.57485884,0.00122544317362679,0.004579379699732843
CCNB1IP1,3.2231982,0.2917515,0.0012676780771210228,0.004719247059614045
FXR1,3.2188134,0.4064895,0.0012872223792484148,0.0047848633623387175
TMED4,3.2156978,0.40633905,0.0013012777292842762,0.004826032371826246
JPX,3.213967,0.41528946,0.001309147326925847,0.004848350897219486
TM2D3,3.2123516,0.43032578,0.0013165318877191566,0.00487110597175411
ATXN10,3.2093513,0.30206043,0.001330348142955935,0.00491527970974547
MKRN1,3.202197,0.41485518,0.0013638362083702817,0.005020118751990892
RP11-169K16.9,3.1889272,0.8974469,0.001428018030727011,0.005229408685949032
DRG1,3.185581,0.2791249,0.0014446368371427121,0.005282878191692739
ATG10,3.1825807,0.7036373,0.0014596878261189782,0.005320579059937157
MR1,3.171734,1.0247225,0.001515316782390451,0.0055054640729310786
ATP6V1E1,3.1712725,0.26751944,0.0015177267348128335,0.005511670597297646
PSMG2,3.1494637,0.37717316,0.0016357038788802037,0.005885686655338524
S100A13,3.1406941,0.42861697,0.0016854797475612257,0.006042648752667014
SDSL,3.1295013,1.015943,0.0017510333118455847,0.0062576736417411585
YWHAZ,3.1253471,0.2897847,0.0017759531292879818,0.006332324934433543
CTSH,3.110462,0.2716018,0.0018679503044378965,0.006627258193929394
AMZ2,3.1058462,0.43661618,0.0018973535668220037,0.006725501925716083
HSF1,3.104923,0.34831652,0.001903284989688972,0.006743483804243064
HPCAL1,3.1044614,0.69671947,0.0019062570828299688,0.006750969064756269
TNFSF10,3.098692,1.3887719,0.0019437696096448404,0.006877617244937036
GGA1,3.0840375,0.5696033,0.0020421188589647,0.0072028934158813295
MUS81,3.0820758,0.6703307,0.002055624734795284,0.0072403374280048055
ACSM3,3.0801141,0.97391516,0.002069212513246123,0.007282107657503718
SEL1L,3.0768833,1.2241706,0.002091772103403216,0.007358204152365546
COX16,3.0621133,0.40505797,0.002197802544518127,0.007693288318712071
VEGFA,3.053459,1.223016,0.002262196214294718,0.007887062256229477
RFC1,3.0406506,0.35705927,0.0023606753233228377,0.008172368737197396
CLU,3.030381,0.327012,0.0024424545750522646,0.008418376782376278
STX5,3.0301502,0.729383,0.0024443217410310514,0.008421117226227591
PFDN4,3.0225344,0.5300629,0.0025066758692311813,0.008617041117203907
CLIC4,3.0190728,0.8114076,0.0025354968503262174,0.008700885871259258
SMIM14,3.011457,1.7535441,0.002599972819613262,0.00890657937115664
STRBP,3.0059183,0.3580565,0.0026478022002832946,0.009062012242351822
TUG1,3.0058029,0.7869342,0.002648807143022251,0.009062012242351822
RCN1,2.9950714,1.1306887,0.002743805117080852,0.009338210222993974
MAFG,2.9946098,0.38773546,0.0027479600163529726,0.009348300532027978
EIF3J-AS1,2.9861865,1.1403552,0.0028248035613437092,0.00957653516372673
DSCR8,2.9858403,0.4583027,0.0028280030904972524,0.009583246020645348
PIGT,2.981917,0.32579082,0.0028644964003518647,0.009690189157951721
APMAP,2.9785707,0.5351032,0.0028959622257540467,0.009767189043923588
PMP22,2.9485693,0.95516425,0.003192486567345192,0.010616842500633567
BLOC1S6,2.9409535,0.5611992,0.0032720371359861934,0.010830953098681649
C1orf63,2.9382994,0.41962868,0.0033001808453904657,0.010914913911807204
RSU1,2.9320683,0.48232943,0.0033671259717793552,0.01111760172691334
TRPT1,2.9304528,0.39268336,0.0033846827990155837,0.011166183698558341
TIPRL,2.910721,0.45850384,0.0036059565434424356,0.011816766228093589
WAS,2.8979127,0.498306,0.0037565496617066284,0.012208397845554641
SCCPDH,2.8927202,0.26652184,0.0038192126530886073,0.012376202718651407
SYCP2,2.878758,0.3117004,0.003992445051806533,0.01289500653040309
NSA2,2.8776042,0.32652268,0.004007076182817274,0.012926317624652852
GANAB,2.8762195,0.26728693,0.004024697787802594,0.012967186678912787
SLC7A1,2.8747194,0.58474255,0.004043867222552772,0.013018269275881978
SH3GLB1,2.8736808,0.41034055,0.004057186879961886,0.013050451655241858
SPDYC,2.860757,0.5767009,0.004226306439583954,0.013533484338741117
TATDN3,2.8593724,0.48458928,0.004244800527108112,0.013581632643761395
MDM4,2.853603,0.5978059,0.00432265186944906,0.013808227098219751
NFE2L2,2.8489873,0.33735722,0.004385862532443941,0.013981716798842192
GYG1,2.8489873,0.45673576,0.004385862532443941,0.013981716798842192
CCNDBP1,2.8404484,0.47614214,0.004505015237981963,0.014315086850464532
ITGB3BP,2.8360636,0.6778136,0.004567334612802051,0.01447797150264734
PRRC2A,2.8232553,0.29459667,0.0047538700063322736,0.014984610312897275
PIM2,2.8201396,0.28325453,0.0048002737642902985,0.015112685538477071
TMEM164,2.8191013,0.8947518,0.004815832530707718,0.015155594763104617
KAT8,2.817255,0.5914072,0.004843605271058687,0.015230792395582862
PPP1R16B,2.815755,1.6052706,0.004866277236047707,0.01528310870316994
BLOC1S2,2.7917538,0.3305909,0.005242323737706626,0.016269637676683345
EFCAB2,2.7889843,0.6581547,0.005287361689576492,0.016351270106938327
CAMTA1,2.788638,0.25468427,0.005293015938991424,0.016362314128601983
COTL1,2.7878304,1.8966528,0.005306230432560548,0.016390263487126664
PDZD11,2.7833302,0.46818835,0.005380401016710142,0.016580247150356282
ACYP2,2.7734067,0.60334283,0.005547274920170573,0.016994479133361877
PTRF,2.7660217,0.6937679,0.005674476001399465,0.017350334367844607
SLC1A4,2.758983,1.4650338,0.005798157208686273,0.017692817799921445
CNOT7,2.758752,0.29974648,0.005802253170286141,0.017692817799921445
KSR1,2.7506747,0.78332597,0.005947265579683083,0.01809286255941542
ARL2BP,2.732097,0.71636945,0.006293262226648802,0.019064240181383085
YIPF4,2.726789,0.3334421,0.0063953924580545645,0.019298531860584812
RP11-620J15.3,2.7257504,0.68215746,0.006415548030586106,0.019330314453492085
MCM5,2.7245965,0.37927318,0.006438010128329581,0.01938312363282057
FANCL,2.7228658,0.7297785,0.006471835954213211,0.01947003884348708
ICA1,2.7077496,0.852363,0.006774111631707343,0.020278447738971486
AGTRAP,2.70048,0.33313274,0.0069239503485062194,0.02064762783445705
MGST3,2.696903,0.25000024,0.006998767867285415,0.020831876315849537
PTPRCAP,2.696903,0.71018153,0.006998767867285415,0.020831876315849537
ZNF595,2.688364,0.34429905,0.007180307845668736,0.021315690902391507
PSMD5-AS1,2.6813252,0.29193142,0.0073331217200077285,0.02173577462959893
TPT1-AS1,2.676825,1.3246549,0.007432345178555134,0.02200568088109709
WDR1,2.673017,0.4031993,0.007517242222458705,0.02220682123257357
CNN2,2.6719785,0.55149883,0.007540546379815062,0.02226729015543132
HNRNPLL,2.671517,0.69678676,0.007550924559819924,0.022289557466135097
SND1,2.6710556,0.32563838,0.007561315544729219,0.022303467369075482
SMARCB1,2.66794,0.26061088,0.007631790658594836,0.02247758366076582
RP11-792A8.4,2.65467,0.78321314,0.007938602275821948,0.023250455211253317
RNF114,2.649939,0.2871936,0.008050630103438794,0.023543447305477187
TMBIM4-1,2.6482081,0.3772968,0.008091968209849401,0.02363793614294052
SIL1,2.647285,0.6039216,0.00811409280652583,0.023693754273331005
PDCD4,2.6415155,0.7187724,0.008253602506299043,0.02403857904596922
RAB28,2.6395538,0.62241477,0.008301522449810332,0.024151281053059317
HLA-A,2.6238608,0.4630522,0.008693930858344377,0.025106921651579073
COPA,2.6238608,0.52459097,0.008693930858344377,0.025106921651579073
PIGK,2.6176298,0.5220284,0.008854282619848516,0.02550363257578166
BTK,2.6172836,0.45210424,0.008863268027854296,0.02551153182806724
WBP4,2.6087446,0.42983472,0.009087502143493194,0.026051945013554394
NCSTN,2.6059754,0.5777188,0.009161306803814306,0.026225242326516535
TPM1,2.605283,0.5982437,0.009179841366518605,0.026268005939149946
KATNB1,2.600321,0.64324844,0.009313654724719754,0.02660318467733588
ADM2,2.6000905,1.4234024,0.00931992074464866,0.026611405833956825
ACTR10,2.599629,0.5331334,0.009332464069601705,0.026637538250988878
TNFAIP8,2.5992827,0.59140193,0.009341881445349922,0.026645054013516207
FMNL1,2.5856667,1.1822643,0.009719089045143486,0.02761064898719786
ZSCAN16-AS1,2.5726275,0.51693815,0.010092977441995818,0.02848736536359222
TYROBP,2.5726275,1.5513868,0.010092977441995818,0.02848736536359222
SMAP2,2.5673196,0.30436242,0.010248812055875405,0.02881332093733046
RP11-499F3.2,2.5635116,1.4082222,0.010361922144105964,0.029089670636866457
FBXO25,2.5487416,0.96802044,0.010811234362097431,0.030210688692378276
MTHFR,2.5462031,0.77826214,0.010890180462682402,0.03040965785082484
TAPBP,2.5443568,0.5530014,0.01094791719838521,0.03052747234409508
FAM219B,2.5385873,0.6120406,0.011130101639792616,0.030936641323627386
FADS1,2.5362794,0.2881737,0.011203726186289398,0.03109726826618488
UBE2J1,2.5330486,0.39802906,0.011307527136377813,0.03135214460156997
